Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),29.50,28.84,30.25,295.00,28.86,28.92,29.01,29.14,29.32,29.98,30.24,30.25,30.25,0.50
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,279.00,73.00,456.00,2790.00,83.08,123.40,173.80,208.00,288.00,312.00,427.20,441.60,453.12,106.85
HTTP Chunks Sent,1.00,1.00,1.00,10.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,10.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),73.48,19.77,119.51,734.84,22.38,32.85,45.94,54.95,76.01,81.98,112.21,115.86,118.78,27.87
HTTP Data Sent (KB),3.19,0.32,8.81,31.87,0.32,0.33,0.33,0.65,2.25,4.98,7.25,8.03,8.65,2.88
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),9425.82,2530.95,15120.44,94258.25,2853.56,4144.00,5757.06,7119.02,9857.47,10638.25,14130.80,14625.62,15021.48,3522.86
HTTP Receiving (ms),9127.64,2323.17,14871.30,91276.44,2650.17,3958.15,5593.14,6801.89,9449.46,10299.57,13914.00,14392.65,14775.57,3508.09
HTTP Sending (ms),0.11,0.08,0.14,1.10,0.08,0.08,0.08,0.09,0.11,0.13,0.14,0.14,0.14,0.02
HTTP Total Time (ms),9425.82,2530.95,15120.44,94258.25,2853.56,4144.00,5757.06,7119.02,9857.47,10638.25,14130.80,14625.62,15021.48,3522.86
HTTP Waiting (TTFB) (ms),298.07,158.97,460.19,2980.71,163.35,180.88,202.78,222.07,321.57,349.50,371.62,415.90,451.33,85.54
Input Sequence Length (tokens),593.70,24.00,1639.00,5937.00,24.09,24.45,24.90,108.25,479.00,921.25,1342.00,1490.50,1609.30,542.59
Inter Chunk Latency (ms),32.96,1.47,98.17,91276.28,22.16,23.79,31.49,32.16,32.72,33.42,34.96,42.25,44.16,4.43
Inter Token Latency (ms),32.79,32.27,33.33,327.86,32.28,32.31,32.36,32.64,32.77,32.96,33.21,33.27,33.32,0.32
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),279.00,73.00,456.00,2790.00,83.08,123.40,173.80,208.00,288.00,312.00,427.20,441.60,453.12,106.85
Output Token Count (tokens),279.00,73.00,456.00,2790.00,83.08,123.40,173.80,208.00,288.00,312.00,427.20,441.60,453.12,106.85
Output Token Throughput Per User (tokens/sec/user),30.50,30.00,30.99,305.04,30.02,30.06,30.11,30.34,30.51,30.64,30.90,30.95,30.98,0.30
Prefill Throughput Per User (tokens/sec/user),1747.42,120.27,4944.34,17474.21,123.02,134.03,147.79,468.62,1185.92,2581.14,4053.55,4498.95,4855.26,1580.60
Request Latency (ms),9425.88,2531.01,15120.49,94258.75,2853.62,4144.05,5757.10,7119.06,9857.53,10638.29,14130.86,14625.67,15021.52,3522.86
Time to First Output Token (ms),298.25,159.10,460.40,2982.47,163.49,181.04,202.99,222.25,321.72,349.71,371.78,416.09,451.54,85.56
Time to First Token (ms),298.25,159.10,460.40,2982.47,163.49,181.04,202.99,222.25,321.72,349.71,371.78,416.09,451.54,85.56
Time to Second Token (ms),15.46,1.47,26.37,154.65,1.98,4.04,6.62,11.38,15.14,21.24,24.05,25.21,26.14,7.46
Usage Completion Tokens (tokens),279.00,73.00,456.00,2790.00,83.08,123.40,173.80,208.00,288.00,312.00,427.20,441.60,453.12,106.85
Usage Prompt Tokens (tokens),593.70,24.00,1639.00,5937.00,24.09,24.45,24.90,108.25,479.00,921.25,1342.00,1490.50,1609.30,542.59
Usage Total Tokens (tokens),872.70,98.00,1904.00,8727.00,107.99,147.95,197.90,473.75,821.50,1217.50,1650.20,1777.10,1878.62,566.56

Metric,Value
Benchmark Duration (sec),94.27
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),29.59
Request Count,10.00
Request Throughput (requests/sec),0.11
Total Input Sequence Length (tokens),5937.00
Total Output Sequence Length (tokens),2790.00
Total Output Tokens (tokens),2790.00
Total Token Throughput (tokens/sec),92.57
Total Usage Completion Tokens (tokens),2790.00
Total Usage Prompt Tokens (tokens),5937.00
Total Usage Total Tokens (tokens),8727.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
