Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),11.36,0.71,27.70,1090.98,0.85,1.03,4.62,7.12,11.33,15.00,19.09,19.44,24.89,5.64
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,197.91,1.00,848.00,18999.00,2.90,3.00,3.00,20.00,43.00,367.75,541.00,587.50,750.15,223.29
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,0.61,2.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.10
HTTP Connection Overhead (ms),0.02,0.00,0.61,2.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.10
HTTP Connection Reused (ratio),0.96,0.00,1.00,92.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.20
HTTP Data Received (KB),47.69,0.60,203.15,4578.24,1.05,1.08,1.08,5.18,10.65,88.09,129.73,140.82,179.73,53.37
HTTP Data Sent (KB),40.41,4.05,374.20,3879.65,4.08,4.74,8.93,14.43,27.88,41.90,85.05,111.63,205.27,47.74
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),17263.76,344.45,73292.58,1657320.92,346.33,498.00,550.43,1488.16,8532.51,28053.46,45620.10,50334.10,64987.38,18479.34
HTTP Receiving (ms),14791.38,0.00,62617.10,1419972.73,56.33,64.33,68.55,913.04,5172.83,27745.09,40728.39,47853.84,55095.55,16906.98
HTTP Sending (ms),0.28,0.09,0.82,27.15,0.13,0.16,0.21,0.24,0.27,0.30,0.34,0.37,0.72,0.10
HTTP Total Time (ms),17263.78,344.45,73293.08,1657323.01,346.33,498.00,550.43,1488.16,8532.51,28053.46,45620.10,50334.10,64987.40,18479.37
HTTP Waiting (TTFB) (ms),2472.09,238.63,21747.76,237321.04,275.32,296.23,316.28,439.99,742.31,2419.66,4884.20,9347.64,21747.54,4430.17
Input Sequence Length (tokens),9426.46,898.00,87169.00,904940.00,898.00,1062.75,2025.00,3372.00,6522.50,9800.00,19835.00,26205.25,47984.35,11143.80
Inter Chunk Latency (ms),75.13,0.78,8131.81,1419784.35,15.45,29.56,32.51,34.16,37.08,40.64,44.61,142.06,1158.01,260.30
Inter Token Latency (ms),92.93,29.63,1059.55,8828.59,30.70,32.27,33.29,37.93,64.69,85.45,112.81,134.60,918.16,151.56
OSL Mismatch Diff % (%),-2.11,-90.70,0.29,-202.36,-74.08,-0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.01,12.09
Output Sequence Length (tokens),197.86,1.00,848.00,18995.00,2.90,3.00,3.00,20.00,43.00,367.00,541.00,587.50,750.15,223.28
Output Token Count (tokens),197.86,1.00,848.00,18995.00,2.90,3.00,3.00,20.00,43.00,367.00,541.00,587.50,750.15,223.28
Output Token Throughput Per User (tokens/sec/user),18.03,0.94,33.74,1712.72,1.09,7.44,8.87,11.70,15.46,26.36,30.04,30.99,32.57,8.26
Prefill Throughput Per User (tokens/sec/user),7887.27,215.24,22104.53,757178.18,283.30,839.86,2417.60,4284.16,6197.20,11661.18,15464.75,18699.08,21955.72,5334.53
Request Latency (ms),17261.93,344.55,73292.64,1657145.17,346.43,498.12,550.58,1488.27,8532.63,28053.59,45620.20,50334.19,64987.51,18478.20
Time to First Output Token (ms),2472.51,239.04,21748.42,237360.82,275.79,296.59,316.70,440.43,742.72,2420.11,4884.54,9347.87,21748.08,4430.21
Time to First Token (ms),2472.51,239.04,21748.42,237360.82,275.79,296.59,316.70,440.43,742.72,2420.11,4884.54,9347.87,21748.08,4430.21
Time to Second Token (ms),364.60,1.03,8131.81,34637.16,1.06,18.75,25.11,29.03,33.17,38.55,215.03,703.95,8131.74,1447.63

Metric,Value
Benchmark Duration (sec),212.84
OSL Mismatch Count,4.00
Output Token Throughput (tokens/sec),89.24
Request Count,96.00
Request Throughput (requests/sec),0.45
Total Input Sequence Length (tokens),904940.00
Total Output Sequence Length (tokens),18995.00
Total Output Tokens (tokens),18995.00
Total Token Throughput (tokens/sec),4340.91


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
