Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),0.99,0.12,4.94,94.81,0.12,0.24,0.29,0.41,0.63,1.20,2.25,2.95,4.46,0.93
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,5.17,2.00,45.00,496.00,2.00,2.00,2.00,2.00,2.00,4.00,8.50,24.50,38.35,8.01
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,0.96,1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.13
HTTP Connection Overhead (ms),0.02,0.00,0.96,1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.13
HTTP Connection Reused (ratio),0.98,0.00,1.00,94.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.14
HTTP Data Received (KB),1.59,0.83,11.18,152.72,0.83,0.83,0.83,0.83,0.83,1.31,2.40,6.25,9.53,1.92
HTTP Data Sent (KB),30.03,11.74,103.02,2883.00,11.84,13.66,15.61,19.62,24.59,34.31,51.57,67.43,88.85,17.48
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),3749.09,673.06,15076.01,359912.60,833.97,1226.69,1535.93,2075.18,2841.51,4389.08,8025.53,8413.67,13612.96,2699.94
HTTP Receiving (ms),1265.16,6.96,11406.75,121455.15,7.13,14.82,19.93,103.96,481.81,1163.07,3789.57,5879.96,11228.38,2298.01
HTTP Sending (ms),0.26,0.10,1.39,25.27,0.10,0.13,0.14,0.19,0.25,0.29,0.34,0.37,1.15,0.16
HTTP Total Time (ms),3749.11,673.06,15076.01,359914.43,833.97,1226.69,1535.93,2075.18,2841.51,4389.08,8025.53,8413.67,13612.96,2699.93
HTTP Waiting (TTFB) (ms),2483.67,657.65,8257.42,238432.19,703.60,972.49,1109.58,1624.60,2128.79,3098.49,3861.05,4793.99,8160.69,1455.53
Input Sequence Length (tokens),6752.54,2378.00,23682.00,648244.00,2691.50,3043.75,3280.00,4306.75,5680.50,7661.25,11863.50,15738.75,22920.10,4114.20
Inter Chunk Latency (ms),285.12,6.99,2261.12,86677.24,10.72,15.80,19.47,25.33,131.80,411.06,689.47,861.42,1613.10,349.60
Inter Token Latency (ms),269.90,13.60,1007.98,9446.55,14.45,20.90,24.22,87.09,260.38,421.66,491.00,524.83,857.50,210.26
OSL Mismatch Diff % (%),-99.80,-99.95,-97.85,-9580.47,-99.95,-99.95,-99.95,-99.95,-99.95,-99.85,-99.63,-98.85,-98.18,0.39
Output Sequence Length (tokens),4.17,1.00,44.00,400.00,1.00,1.00,1.00,1.00,1.00,3.00,7.50,23.50,37.35,8.01
Output Token Count (tokens),4.17,1.00,44.00,400.00,1.00,1.00,1.00,1.00,1.00,3.00,7.50,23.50,37.35,8.01
Output Token Throughput Per User (tokens/sec/user),12.59,0.99,73.51,440.58,1.26,1.91,2.04,2.38,3.84,11.92,41.32,49.13,69.65,18.00
Prefill Throughput Per User (tokens/sec/user),3143.40,1010.72,14435.33,301766.27,1030.85,1191.58,1310.78,1841.16,2819.88,3788.48,5397.47,5922.55,7488.19,1868.84
Request Latency (ms),3386.94,657.98,15053.68,325146.45,703.96,1065.72,1204.13,1745.64,2547.06,3819.45,7060.31,8281.20,13488.06,2706.18
Time to First Output Token (ms),2484.05,657.98,8257.86,238469.21,703.96,972.96,1109.98,1624.82,2129.09,3098.85,3861.42,4794.47,8161.04,1455.56
Time to First Token (ms),2484.05,657.98,8257.86,238469.21,703.96,972.96,1109.98,1624.82,2129.09,3098.85,3861.42,4794.47,8161.04,1455.56
Time to Second Token (ms),322.90,6.99,1595.80,11301.45,8.28,12.76,15.15,29.12,273.08,426.52,659.67,1283.29,1497.97,381.00

Metric,Value
Benchmark Duration (sec),90.23
OSL Mismatch Count,96.00
Output Token Throughput (tokens/sec),4.43
Request Count,96.00
Request Throughput (requests/sec),1.06
Total Input Sequence Length (tokens),648244.00
Total Output Sequence Length (tokens),400.00
Total Output Tokens (tokens),400.00
Total Token Throughput (tokens/sec),7188.81


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
