Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),13.62,13.51,13.76,136.20,13.51,13.51,13.52,13.57,13.62,13.66,13.72,13.74,13.76,0.08
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,234.40,114.00,436.00,2344.00,114.27,115.35,116.70,134.75,153.50,376.25,423.40,429.70,434.74,130.35
HTTP Chunks Sent,1.00,1.00,1.00,10.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,10.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),61.04,29.91,113.12,610.36,29.99,30.32,30.73,35.31,40.19,97.72,109.79,111.45,112.78,33.66
HTTP Data Sent (KB),7.50,2.12,13.46,75.00,2.29,2.97,3.82,5.49,7.75,8.96,10.99,12.23,13.22,3.12
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),17225.88,8373.76,31996.97,172258.76,8395.11,8480.51,8587.27,9864.30,11275.34,27673.49,31316.32,31656.64,31928.90,9620.96
HTTP Receiving (ms),17094.32,8273.24,31868.49,170943.19,8294.24,8378.25,8483.25,9761.34,11097.89,27533.17,31165.90,31517.20,31798.24,9611.94
HTTP Sending (ms),0.13,0.09,0.15,1.29,0.09,0.09,0.09,0.13,0.14,0.14,0.15,0.15,0.15,0.02
HTTP Total Time (ms),17225.88,8373.76,31996.97,172258.76,8395.11,8480.51,8587.27,9864.30,11275.34,27673.49,31316.32,31656.64,31928.90,9620.96
HTTP Waiting (TTFB) (ms),131.43,100.37,240.94,1314.29,100.51,101.06,101.74,103.45,118.31,141.52,161.58,201.26,233.01,40.53
Input Sequence Length (tokens),1696.70,491.00,2985.00,16967.00,524.57,658.85,826.70,1293.25,1785.00,1994.75,2484.60,2734.80,2934.96,692.52
Inter Chunk Latency (ms),74.58,69.74,222.87,170943.04,70.92,71.59,71.83,72.36,72.97,73.73,75.02,77.24,145.99,12.80
Inter Token Latency (ms),73.13,72.48,73.84,731.26,72.49,72.55,72.63,72.90,73.15,73.31,73.59,73.72,73.82,0.39
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),234.40,114.00,436.00,2344.00,114.27,115.35,116.70,134.75,153.50,376.25,423.40,429.70,434.74,130.35
Output Token Count (tokens),234.40,114.00,436.00,2344.00,114.27,115.35,116.70,134.75,153.50,376.25,423.40,429.70,434.74,130.35
Output Token Throughput Per User (tokens/sec/user),13.68,13.54,13.80,136.75,13.55,13.57,13.59,13.64,13.67,13.72,13.77,13.78,13.79,0.07
Prefill Throughput Per User (tokens/sec/user),13650.09,3986.82,20149.78,136500.92,4088.88,4497.10,5007.37,9241.66,15608.57,17723.63,19582.94,19866.36,20093.09,5635.21
Request Latency (ms),17225.94,8373.82,31997.03,172259.37,8395.17,8480.57,8587.33,9864.35,11275.40,27673.55,31316.37,31656.70,31928.96,9620.96
Time to First Output Token (ms),131.63,100.60,241.17,1316.33,100.73,101.28,101.96,103.61,118.52,141.74,161.75,201.46,233.23,40.54
Time to First Token (ms),131.63,100.60,241.17,1316.33,100.73,101.28,101.96,103.61,118.52,141.74,161.75,201.46,233.23,40.54
Time to Second Token (ms),73.75,71.69,75.59,737.51,71.79,72.18,72.68,73.19,73.35,74.87,75.54,75.57,75.59,1.23
Usage Completion Tokens (tokens),234.40,114.00,436.00,2344.00,114.27,115.35,116.70,134.75,153.50,376.25,423.40,429.70,434.74,130.35
Usage Prompt Tokens (tokens),1696.70,491.00,2985.00,16967.00,524.57,658.85,826.70,1293.25,1785.00,1994.75,2484.60,2734.80,2934.96,692.52
Usage Total Tokens (tokens),1931.10,754.00,3407.00,19311.00,777.22,870.10,986.20,1446.00,1912.00,2285.75,2899.40,3153.20,3356.24,765.64

Metric,Value
Benchmark Duration (sec),172.28
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),13.61
Request Count,10.00
Request Throughput (requests/sec),0.06
Total Input Sequence Length (tokens),16967.00
Total Output Sequence Length (tokens),2344.00
Total Output Tokens (tokens),2344.00
Total Token Throughput (tokens/sec),112.09
Total Usage Completion Tokens (tokens),2344.00
Total Usage Prompt Tokens (tokens),16967.00
Total Usage Total Tokens (tokens),19311.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
