Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),104.00,16.03,163.64,9984.47,23.04,59.16,65.59,78.59,102.90,131.56,147.46,153.25,159.26,33.56
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,441.66,34.00,2048.00,42399.00,47.30,62.50,74.00,96.00,228.00,585.25,1070.50,1775.00,2047.05,510.31
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),105.96,8.56,489.86,10172.24,11.75,15.32,18.06,23.41,54.95,140.07,256.34,424.21,489.81,121.94
HTTP Data Sent (KB),127.92,54.20,325.06,12280.40,54.25,54.61,55.53,81.63,123.60,151.19,220.12,239.49,302.84,59.99
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),3670.63,685.99,15173.03,352380.86,714.73,852.26,986.67,1194.03,2469.40,4579.36,8544.65,12316.32,13737.03,3391.68
HTTP Receiving (ms),3094.22,296.48,14519.45,297045.49,320.33,400.08,496.27,759.11,1792.46,4058.16,8104.38,11869.62,13021.80,3349.44
HTTP Sending (ms),0.13,0.10,0.20,12.22,0.10,0.10,0.10,0.11,0.12,0.14,0.16,0.18,0.19,0.02
HTTP Total Time (ms),3670.63,685.99,15173.03,352380.86,714.73,852.26,986.67,1194.03,2469.40,4579.36,8544.65,12316.32,13737.03,3391.68
HTTP Waiting (TTFB) (ms),576.28,171.55,2356.19,55323.15,183.75,211.83,237.57,360.19,543.36,655.01,886.79,1237.42,1972.80,346.12
Input Sequence Length (tokens),29869.05,12621.00,76122.00,2867429.00,12640.00,12781.00,12981.00,19036.25,28825.00,35186.50,51481.50,55833.50,70652.85,14038.04
Inter Chunk Latency (ms),7.02,0.00,623.58,296950.08,3.90,5.39,5.62,5.81,5.97,6.21,6.50,6.71,8.36,15.17
Inter Token Latency (ms),7.82,5.40,32.46,750.31,5.54,5.68,5.81,5.93,6.56,8.37,10.73,11.80,27.34,3.93
OSL Mismatch Diff % (%),-5.99,-81.62,0.05,-574.65,-68.44,-54.94,-17.38,0.00,0.00,0.00,0.00,0.00,0.00,17.38
Output Sequence Length (tokens),442.18,36.00,2049.00,42449.00,50.25,62.50,74.00,96.00,228.50,585.50,1072.00,1774.75,2048.05,510.41
Output Token Count (tokens),442.18,36.00,2049.00,42449.00,50.25,62.50,74.00,96.00,228.50,585.50,1072.00,1774.75,2048.05,510.41
Output Token Throughput Per User (tokens/sec/user),142.21,30.80,185.29,13652.13,36.64,84.82,93.21,119.41,152.45,168.68,172.16,176.11,180.61,33.17
Prefill Throughput Per User (tokens/sec/user),63649.05,20723.55,243475.59,6110309.21,21113.88,22097.04,23017.19,38325.55,50697.63,80386.11,123585.45,140158.98,185892.36,40705.87
Request Latency (ms),3669.71,686.06,15173.08,352292.39,714.79,852.33,986.73,1194.08,2469.48,4579.43,8544.71,12311.25,13737.09,3391.17
Time to First Output Token (ms),576.48,171.74,2356.35,55342.32,183.93,212.01,237.79,360.41,543.51,655.20,886.99,1237.60,1973.01,346.12
Time to First Token (ms),576.48,171.74,2356.35,55342.32,183.93,212.01,237.79,360.41,543.51,655.20,886.99,1237.60,1973.01,346.12
Time to Second Token (ms),4.27,0.00,326.15,410.12,0.05,0.07,0.08,0.13,0.20,0.48,1.68,2.15,47.25,33.20

Metric,Value
Benchmark Duration (sec),176.76
OSL Mismatch Count,13.00
Output Token Throughput (tokens/sec),240.16
Request Count,96.00
Request Throughput (requests/sec),0.54
Total Input Sequence Length (tokens),2867429.00
Total Output Sequence Length (tokens),42449.00
Total Output Tokens (tokens),42449.00
Total Token Throughput (tokens/sec),16462.68


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
