Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),17.95,9.99,24.88,1723.32,14.03,15.95,16.31,17.15,17.76,18.42,19.36,21.41,24.36,1.90
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,478.98,44.00,2048.00,45982.00,53.50,88.75,142.00,202.50,330.00,641.75,872.50,1459.25,1968.20,409.99
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.18,0.00,1.23,17.35,0.00,0.00,0.00,0.00,0.00,0.00,0.95,1.13,1.22,0.37
HTTP Connection Overhead (ms),0.18,0.00,1.23,17.35,0.00,0.00,0.00,0.00,0.00,0.00,0.95,1.13,1.22,0.37
HTTP Connection Reused (ratio),0.76,0.00,1.00,73.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.43
HTTP Data Received (KB),115.05,10.85,490.69,11045.23,13.07,21.68,34.43,49.10,79.40,154.04,208.97,349.75,470.79,98.08
HTTP Data Sent (KB),13.08,1.60,39.68,1255.29,1.60,2.67,2.95,4.74,8.74,21.66,26.40,28.92,33.55,9.64
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),25853.80,2653.79,98375.46,2481965.03,2917.64,5028.59,7792.32,11533.96,19285.17,36365.26,47488.15,72805.89,92080.46,20192.98
HTTP Receiving (ms),25110.47,2279.11,98113.68,2410605.57,2356.35,4729.55,7298.76,10844.77,18471.83,35013.08,46850.20,72089.57,89561.89,20075.64
HTTP Sending (ms),0.48,0.17,1.67,46.29,0.17,0.21,0.25,0.29,0.35,0.45,1.17,1.43,1.64,0.37
HTTP Total Time (ms),25853.98,2653.79,98376.69,2481982.37,2917.64,5029.35,7792.32,11534.24,19285.17,36365.54,47488.15,72806.70,92080.52,20193.08
HTTP Waiting (TTFB) (ms),742.85,208.13,2640.38,71313.16,220.66,244.39,259.78,295.55,441.39,609.61,2069.40,2571.41,2637.32,731.20
Input Sequence Length (tokens),3245.99,394.00,11076.00,311615.00,394.95,654.00,817.00,1209.25,2347.00,5269.50,6344.50,6881.00,9616.80,2421.20
Inter Chunk Latency (ms),52.57,12.01,1212.95,2405100.68,23.80,33.01,43.17,46.22,47.90,49.34,50.96,94.62,187.45,34.68
Inter Token Latency (ms),53.72,39.70,67.62,5156.98,40.57,44.96,48.37,52.06,54.32,55.76,58.21,60.09,64.98,4.53
OSL Mismatch Diff % (%),-76.66,-97.90,0.00,-7359.57,-97.44,-95.72,-93.12,-90.16,-83.94,-68.71,-57.50,-28.81,-3.94,20.02
Output Sequence Length (tokens),477.96,43.00,2048.00,45884.00,52.50,87.75,141.00,201.50,329.00,640.75,870.50,1458.00,1967.25,409.99
Output Token Count (tokens),477.96,43.00,2048.00,45884.00,52.50,87.75,141.00,201.50,329.00,640.75,870.50,1458.00,1967.25,409.99
Output Token Throughput Per User (tokens/sec/user),18.76,14.79,25.19,1800.93,15.39,16.64,17.18,17.93,18.41,19.21,20.67,22.24,24.65,1.73
Prefill Throughput Per User (tokens/sec/user),6918.41,190.32,23686.06,664167.79,190.79,385.44,727.53,2911.22,5147.93,10523.24,14345.00,17616.69,20963.27,5563.61
Request Latency (ms),25801.35,2607.60,98324.65,2476929.12,2871.75,4979.47,7744.02,11486.64,19212.85,36240.84,47444.34,72766.99,92029.00,20197.14
Time to First Output Token (ms),748.21,208.81,2641.24,71828.45,221.10,244.90,260.94,295.96,445.72,621.85,2070.09,2572.78,2637.64,730.53
Time to First Token (ms),748.21,208.81,2641.24,71828.45,221.10,244.90,260.94,295.96,445.72,621.85,2070.09,2572.78,2637.64,730.53
Time to Second Token (ms),109.44,32.03,1212.95,10506.24,32.11,41.57,42.97,44.37,46.22,50.86,339.70,503.14,539.04,173.39

Metric,Value
Benchmark Duration (sec),176.64
OSL Mismatch Count,95.00
Output Token Throughput (tokens/sec),259.76
Request Count,96.00
Request Throughput (requests/sec),0.54
Total Input Sequence Length (tokens),311615.00
Total Output Sequence Length (tokens),45884.00
Total Output Tokens (tokens),45884.00
Total Token Throughput (tokens/sec),2023.91


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
