Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),3.61,0.83,15.64,346.20,0.84,0.89,0.96,1.39,2.04,4.42,9.15,10.71,14.77,3.30
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4.38,2.00,28.00,420.00,2.00,2.00,2.00,2.00,2.00,4.00,9.00,18.50,25.15,5.51
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),1.41,0.83,7.07,135.25,0.83,0.83,0.83,0.83,0.83,1.31,2.51,4.80,6.65,1.35
HTTP Data Sent (KB),30.03,11.74,103.02,2883.00,11.84,13.66,15.61,19.62,24.59,34.31,51.57,67.43,88.85,17.48
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),851.21,141.62,2838.18,81716.43,216.64,315.62,438.22,557.58,747.98,1065.38,1201.79,1563.78,2621.98,435.31
HTTP Receiving (ms),167.38,0.50,2277.95,16068.55,0.62,0.68,0.75,3.13,22.63,145.84,450.36,718.73,1704.36,362.52
HTTP Sending (ms),0.11,0.09,0.14,10.52,0.09,0.09,0.10,0.10,0.11,0.12,0.12,0.13,0.14,0.01
HTTP Total Time (ms),851.21,141.62,2838.18,81716.43,216.64,315.62,438.22,557.58,747.98,1065.38,1201.79,1563.78,2621.98,435.31
HTTP Waiting (TTFB) (ms),683.72,136.24,1213.72,65637.36,155.53,299.23,368.10,512.34,667.03,793.59,1096.08,1164.81,1209.84,264.38
Input Sequence Length (tokens),6752.54,2378.00,23682.00,648244.00,2691.50,3043.75,3280.00,4306.75,5680.50,7661.25,11863.50,15738.75,22920.10,4114.20
Inter Chunk Latency (ms),50.84,0.00,464.92,11743.37,0.00,0.68,2.30,5.28,6.99,67.41,173.08,235.07,326.14,78.17
Inter Token Latency (ms),40.07,0.00,220.90,1442.41,0.18,0.68,2.14,4.08,21.79,54.60,80.01,164.04,220.38,53.91
OSL Mismatch Diff % (%),-99.83,-99.95,-98.68,-9584.03,-99.95,-99.95,-99.95,-99.95,-99.95,-99.85,-99.61,-99.15,-98.77,0.27
Output Sequence Length (tokens),3.41,1.00,27.00,327.00,1.00,1.00,1.00,1.00,1.00,3.00,8.00,17.50,25.10,5.59
Output Token Count (tokens),3.41,1.00,27.00,327.00,1.00,1.00,1.00,1.00,1.00,3.00,8.00,17.50,25.10,5.59
Output Token Throughput Per User (tokens/sec/user),210.14,4.53,1909.48,7354.95,4.54,6.18,12.37,18.31,43.55,237.12,349.56,845.92,1728.51,384.49
Prefill Throughput Per User (tokens/sec/user),10785.80,2511.96,29297.54,1035436.99,3333.88,4299.99,4907.55,6439.11,8920.56,12714.29,19566.29,22532.48,28184.40,5939.94
Request Latency (ms),806.22,136.40,2832.41,77397.05,155.69,306.23,373.39,534.35,727.89,1009.17,1192.72,1520.34,2618.12,436.46
Time to First Output Token (ms),683.89,136.40,1213.89,65653.68,155.69,299.39,368.29,512.50,667.21,793.78,1096.24,1164.98,1209.98,264.38
Time to First Token (ms),683.89,136.40,1213.89,65653.68,155.69,299.39,368.29,512.50,667.21,793.78,1096.24,1164.98,1209.98,264.38
Time to Second Token (ms),26.86,0.00,173.10,966.99,0.00,0.39,0.54,0.73,4.06,23.19,84.06,130.23,172.07,45.74

Metric,Value
Benchmark Duration (sec),20.48
OSL Mismatch Count,96.00
Output Token Throughput (tokens/sec),15.96
Request Count,96.00
Request Throughput (requests/sec),4.69
Total Input Sequence Length (tokens),648244.00
Total Output Sequence Length (tokens),327.00
Total Output Tokens (tokens),327.00
Total Token Throughput (tokens/sec),31662.04


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
