Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),6.26,0.09,19.08,600.83,0.30,0.54,0.58,4.03,6.55,7.83,10.67,11.75,14.06,3.51
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,189.69,1.00,848.00,18210.00,2.90,3.00,3.00,20.00,43.00,355.00,529.00,587.50,810.95,219.23
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.26,0.00,1.47,24.94,0.00,0.00,0.00,0.00,0.00,0.36,1.08,1.24,1.36,0.45
HTTP Connection Overhead (ms),0.26,0.00,1.47,24.94,0.00,0.00,0.00,0.00,0.00,0.36,1.08,1.24,1.36,0.45
HTTP Connection Reused (ratio),0.71,0.00,1.00,68.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.45
HTTP Data Received (KB),45.73,0.60,202.95,4390.51,1.05,1.08,1.08,5.18,10.68,85.29,126.87,140.83,193.98,52.40
HTTP Data Sent (KB),40.41,4.05,374.20,3879.65,4.08,4.74,8.93,14.43,27.88,41.90,85.05,111.63,205.27,47.74
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),31886.37,456.48,155384.21,3061091.07,468.65,748.36,1502.63,2816.28,19070.94,49349.89,84939.79,101204.96,129822.36,34977.28
HTTP Receiving (ms),25949.43,0.00,141553.26,2491145.74,92.29,107.56,260.79,1837.34,9903.92,45962.63,73311.81,83400.62,125134.84,31569.21
HTTP Sending (ms),0.54,0.12,1.88,51.76,0.13,0.16,0.19,0.26,0.32,0.50,1.43,1.59,1.85,0.49
HTTP Total Time (ms),31886.63,456.48,155384.21,3061116.01,468.65,748.36,1502.63,2816.58,19071.44,49349.89,84939.97,101204.96,129822.36,34977.25
HTTP Waiting (TTFB) (ms),5936.39,359.01,35418.71,569893.57,362.36,403.99,497.93,648.38,1575.07,4782.06,21762.27,34903.18,34929.66,9998.35
Input Sequence Length (tokens),9426.46,898.00,87169.00,904940.00,898.00,1062.75,2025.00,3372.00,6522.50,9800.00,19835.00,26205.25,47984.35,11143.80
Inter Chunk Latency (ms),137.55,9.82,7931.76,2490794.98,23.81,40.07,50.50,53.50,57.78,65.37,207.93,430.02,1890.58,368.18
Inter Token Latency (ms),205.66,48.05,5556.68,19538.02,48.54,53.64,62.16,86.31,130.70,156.04,224.96,367.58,1471.85,569.00
OSL Mismatch Diff % (%),-3.35,-98.47,0.27,-321.76,-86.17,-13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.25,15.46
Output Sequence Length (tokens),189.62,1.00,848.00,18204.00,2.90,3.00,3.00,20.00,43.00,354.25,529.00,587.50,810.00,219.22
Output Token Count (tokens),189.62,1.00,848.00,18204.00,2.90,3.00,3.00,20.00,43.00,354.25,529.00,587.50,810.00,219.22
Output Token Throughput Per User (tokens/sec/user),9.17,0.18,20.81,870.98,0.79,2.72,4.45,6.41,7.65,11.59,16.09,18.65,20.60,4.61
Prefill Throughput Per User (tokens/sec/user),4992.98,57.64,17206.75,479325.91,65.73,164.67,466.55,1898.56,4967.81,6235.87,10068.45,11525.72,16886.59,3759.06
Request Latency (ms),31882.85,456.59,155324.78,3060753.23,468.82,748.48,1502.74,2772.97,19037.93,49350.08,84939.86,101205.06,129819.55,34975.87
Time to First Output Token (ms),5937.07,359.45,35419.85,569958.25,362.82,404.61,499.04,648.97,1576.11,4782.86,21762.57,34903.58,34930.39,9998.35
Time to First Token (ms),5937.07,359.45,35419.85,569958.25,362.82,404.61,499.04,648.97,1576.11,4782.86,21762.57,34903.58,34930.39,9998.35
Time to Second Token (ms),822.01,27.23,7931.76,78091.08,34.27,42.05,45.68,51.62,61.19,220.11,2031.80,7083.31,7931.72,1968.31

Metric,Value
Benchmark Duration (sec),200.05
OSL Mismatch Count,6.00
Output Token Throughput (tokens/sec),91.00
Request Count,96.00
Request Throughput (requests/sec),0.48
Total Input Sequence Length (tokens),904940.00
Total Output Sequence Length (tokens),18204.00
Total Output Tokens (tokens),18204.00
Total Token Throughput (tokens/sec),4614.67


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
