Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),160.38,121.12,210.11,15396.21,122.93,140.19,145.39,152.04,163.59,168.22,172.82,173.82,181.39,12.83
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,435.47,38.00,1853.00,41805.00,77.90,85.75,105.00,162.00,255.50,583.50,981.50,1267.00,1780.80,399.60
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),104.66,9.47,443.89,10047.66,19.16,20.97,25.50,39.16,61.77,140.03,235.30,303.47,426.59,95.57
HTTP Data Sent (KB),11.21,1.59,40.81,1075.76,1.60,2.62,3.35,4.81,8.16,14.14,25.59,31.35,39.46,9.18
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),2623.67,289.72,10689.65,251872.04,514.06,588.20,692.20,1044.12,1565.86,3399.39,5874.15,7059.43,10444.02,2294.69
HTTP Receiving (ms),2469.62,199.42,10399.81,237083.31,421.29,479.18,570.74,913.85,1410.48,3237.97,5639.33,6884.58,10309.95,2270.98
HTTP Sending (ms),0.12,0.08,0.18,11.43,0.09,0.09,0.10,0.10,0.11,0.13,0.15,0.16,0.18,0.02
HTTP Total Time (ms),2623.67,289.72,10689.65,251872.04,514.06,588.20,692.20,1044.12,1565.86,3399.39,5874.15,7059.43,10444.02,2294.69
HTTP Waiting (TTFB) (ms),153.93,74.25,341.71,14777.30,78.41,88.23,91.91,117.12,136.32,189.66,224.24,248.59,292.33,54.03
Input Sequence Length (tokens),2854.97,393.00,10505.00,274077.00,393.95,626.00,775.00,1107.50,2174.00,3788.25,6363.50,7842.50,9558.80,2303.58
Inter Chunk Latency (ms),5.69,0.00,167.44,236495.43,4.02,4.85,5.14,5.30,5.42,5.54,5.67,5.78,6.78,5.32
Inter Token Latency (ms),5.67,4.63,7.11,544.32,5.29,5.34,5.36,5.40,5.57,5.84,6.11,6.21,7.08,0.37
OSL Mismatch Diff % (%),-78.77,-98.19,-9.47,-7562.30,-96.25,-95.86,-94.92,-92.14,-87.48,-71.56,-52.10,-38.12,-13.09,19.52
Output Sequence Length (tokens),434.71,37.00,1854.00,41732.00,76.90,84.75,104.00,161.00,256.50,582.50,981.00,1267.25,1779.90,399.82
Output Token Count (tokens),434.71,37.00,1854.00,41732.00,76.90,84.75,104.00,161.00,256.50,582.50,981.00,1267.25,1779.90,399.82
Output Token Throughput Per User (tokens/sec/user),177.06,140.66,215.81,16997.84,141.28,160.91,163.59,171.11,179.65,185.18,186.64,187.13,189.05,10.79
Prefill Throughput Per User (tokens/sec/user),17899.78,4187.77,61044.58,1718378.45,4415.63,5221.71,5702.34,8026.36,14317.32,24512.81,38220.85,40977.17,48506.31,12071.93
Request Latency (ms),2617.76,284.05,10683.64,251304.81,508.09,582.38,686.46,1038.46,1560.04,3393.58,5869.87,7053.48,10438.08,2294.58
Time to First Output Token (ms),154.26,74.40,341.90,14809.38,78.61,88.37,92.10,117.29,136.49,189.90,224.47,248.81,292.50,53.98
Time to First Token (ms),154.26,74.40,341.90,14809.38,78.61,88.37,92.10,117.29,136.49,189.90,224.47,248.81,292.50,53.98
Time to Second Token (ms),5.36,1.11,79.79,514.42,2.00,2.60,3.34,3.88,4.31,4.62,5.11,8.63,17.64,7.91

Metric,Value
Benchmark Duration (sec),128.68
OSL Mismatch Count,96.00
Output Token Throughput (tokens/sec),324.31
Request Count,96.00
Request Throughput (requests/sec),0.75
Total Input Sequence Length (tokens),274077.00
Total Output Sequence Length (tokens),41732.00
Total Output Tokens (tokens),41732.00
Total Token Throughput (tokens/sec),2454.26


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
