Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),100.40,72.88,155.38,9638.26,73.99,76.18,80.09,89.46,102.49,108.58,117.09,123.99,151.89,15.71
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,428.41,78.00,1381.00,41127.00,87.50,92.00,125.00,190.00,344.50,566.50,973.50,1131.75,1231.85,313.21
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),102.79,19.10,330.41,9868.08,21.28,22.38,30.25,45.88,82.76,135.70,233.00,270.67,294.50,74.83
HTTP Data Sent (KB),13.17,1.75,46.57,1264.05,1.93,2.92,3.34,5.51,9.95,18.09,28.43,35.40,41.98,10.21
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),4126.56,768.33,14027.48,396149.53,839.21,1191.40,1462.44,1965.21,3628.18,5479.71,7883.55,9819.58,11690.53,2746.81
HTTP Receiving (ms),3889.22,613.50,13735.30,373365.52,629.64,958.50,1293.21,1862.01,3112.65,5187.90,7656.71,9509.90,11414.89,2723.78
HTTP Sending (ms),0.13,0.09,0.22,12.38,0.09,0.10,0.10,0.10,0.12,0.14,0.17,0.19,0.21,0.03
HTTP Total Time (ms),4126.56,768.33,14027.48,396149.53,839.21,1191.40,1462.44,1965.21,3628.18,5479.71,7883.55,9819.58,11690.53,2746.81
HTTP Waiting (TTFB) (ms),237.20,82.32,660.29,22771.63,88.71,100.18,110.61,143.00,204.10,274.74,357.77,658.57,660.22,137.24
Input Sequence Length (tokens),3041.42,393.00,10855.00,291976.00,393.95,664.25,708.50,1284.75,2355.00,4149.50,6616.50,8175.50,9749.20,2376.05
Inter Chunk Latency (ms),9.10,0.00,202.57,373133.58,3.28,5.74,6.15,6.66,6.92,7.15,7.42,7.72,111.59,14.96
Inter Token Latency (ms),9.41,6.13,12.56,903.14,6.24,7.04,7.46,8.56,9.23,10.26,11.45,12.00,12.43,1.44
OSL Mismatch Diff % (%),-2.84,-67.26,0.00,-272.54,-61.59,-23.49,-0.20,0.00,0.00,0.00,0.00,0.00,0.00,11.63
Output Sequence Length (tokens),428.23,78.00,1381.00,41110.00,87.50,92.00,125.00,190.00,344.50,566.50,973.00,1131.75,1231.85,313.07
Output Token Count (tokens),428.23,78.00,1381.00,41110.00,87.50,92.00,125.00,190.00,344.50,566.50,973.00,1131.75,1231.85,313.07
Output Token Throughput Per User (tokens/sec/user),108.91,79.63,163.23,10455.06,80.46,83.33,87.31,97.50,108.33,116.83,134.00,142.04,160.15,17.49
Prefill Throughput Per User (tokens/sec/user),13929.83,1303.07,50154.43,1337263.81,1912.10,3458.75,4647.23,6305.92,10432.03,17696.38,28153.59,34102.36,47000.75,10293.10
Request Latency (ms),4124.21,768.39,14027.53,395923.83,839.26,1191.44,1462.49,1965.26,3628.25,5473.91,7883.61,9819.66,11683.52,2745.77
Time to First Output Token (ms),237.40,82.51,660.54,22790.25,88.88,100.37,110.78,143.19,204.28,274.92,357.93,658.79,660.53,137.25
Time to First Token (ms),237.40,82.51,660.54,22790.25,88.88,100.37,110.78,143.19,204.28,274.92,357.93,658.79,660.53,137.25
Time to Second Token (ms),14.32,1.02,141.68,1374.99,1.09,1.27,3.73,4.75,5.63,6.17,7.03,83.36,141.68,30.17

Metric,Value
Benchmark Duration (sec),53.17
OSL Mismatch Count,7.00
Output Token Throughput (tokens/sec),773.24
Request Count,96.00
Request Throughput (requests/sec),1.81
Total Input Sequence Length (tokens),291976.00
Total Output Sequence Length (tokens),41110.00
Total Output Tokens (tokens),41110.00
Total Token Throughput (tokens/sec),6265.04


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
