Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),72.30,9.31,144.44,6940.68,44.27,50.42,56.74,65.15,70.45,76.19,87.57,96.58,141.16,17.31
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,424.14,7.00,1854.00,40717.00,74.45,91.75,119.00,176.00,317.50,540.00,942.50,1177.25,1449.30,345.58
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),101.79,2.03,443.34,9771.49,18.21,22.33,28.86,42.50,76.26,129.50,225.64,281.69,346.92,82.58
HTTP Data Sent (KB),13.17,1.75,46.57,1264.05,1.93,2.92,3.34,5.51,9.95,18.09,28.43,35.40,41.98,10.21
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),5667.25,786.79,25741.52,544056.35,901.16,1630.33,1799.92,2828.42,4494.96,6895.29,10873.78,15245.78,19615.95,4318.49
HTTP Receiving (ms),5331.48,175.95,25248.58,511822.44,575.49,1056.53,1480.48,2581.12,4131.01,6585.69,10494.83,15075.99,19015.24,4323.68
HTTP Sending (ms),0.14,0.10,0.24,12.99,0.10,0.10,0.10,0.11,0.12,0.15,0.20,0.23,0.24,0.04
HTTP Total Time (ms),5667.25,786.79,25741.52,544056.35,901.16,1630.33,1799.92,2828.42,4494.96,6895.29,10873.78,15245.78,19615.95,4318.49
HTTP Waiting (TTFB) (ms),335.63,77.41,955.49,32220.92,81.41,105.56,129.72,176.04,256.10,364.50,843.75,952.83,955.48,248.72
Input Sequence Length (tokens),3041.42,393.00,10855.00,291976.00,393.95,664.25,708.50,1284.75,2355.00,4149.50,6616.50,8175.50,9749.20,2376.05
Inter Chunk Latency (ms),12.59,0.91,216.72,511496.67,2.60,5.66,6.90,8.15,8.56,8.89,9.35,11.72,126.48,21.11
Inter Token Latency (ms),12.77,6.57,17.39,1225.79,6.67,8.33,10.15,11.75,13.01,14.02,14.98,15.88,17.30,2.18
OSL Mismatch Diff % (%),-3.75,-99.57,0.25,-359.82,-84.21,-19.87,0.00,0.00,0.00,0.00,0.00,0.00,0.01,15.89
Output Sequence Length (tokens),424.07,6.00,1854.00,40711.00,74.40,91.75,119.00,176.00,317.50,540.00,942.00,1178.00,1449.30,345.58
Output Token Count (tokens),424.07,6.00,1854.00,40711.00,74.40,91.75,119.00,176.00,317.50,540.00,942.00,1178.00,1449.30,345.58
Output Token Throughput Per User (tokens/sec/user),81.34,57.52,152.22,7808.38,57.82,62.98,66.75,71.30,76.89,85.12,98.48,120.21,149.83,18.48
Prefill Throughput Per User (tokens/sec/user),11390.80,1521.14,51752.39,1093517.14,1568.14,2310.66,2771.34,4204.12,9359.12,15120.81,22288.22,27590.28,43637.96,9215.91
Request Latency (ms),5663.93,644.37,25741.58,543736.94,894.09,1630.39,1800.01,2828.47,4495.02,6895.37,10873.83,15244.08,19607.04,4317.27
Time to First Output Token (ms),335.84,77.60,955.80,32240.26,81.62,105.75,129.95,176.22,256.29,364.67,844.04,953.14,955.73,248.76
Time to First Token (ms),335.84,77.60,955.80,32240.26,81.62,105.75,129.95,176.22,256.29,364.67,844.04,953.14,955.73,248.76
Time to Second Token (ms),23.97,1.70,216.72,2301.52,1.75,2.16,2.52,5.51,7.18,7.84,109.02,122.32,216.69,49.28

Metric,Value
Benchmark Duration (sec),38.84
OSL Mismatch Count,8.00
Output Token Throughput (tokens/sec),1048.20
Request Count,96.00
Request Throughput (requests/sec),2.47
Total Input Sequence Length (tokens),291976.00
Total Output Sequence Length (tokens),40711.00
Total Output Tokens (tokens),40711.00
Total Token Throughput (tokens/sec),8565.81


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
