Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),17.96,3.25,42.39,1723.81,3.79,7.58,9.37,12.51,17.93,23.66,25.58,27.73,30.41,6.94
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,362.21,9.00,2048.00,34772.00,9.95,17.00,23.00,62.50,97.00,312.75,1402.00,2048.00,2048.00,600.05
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),87.05,2.51,491.22,8356.95,2.73,4.42,5.84,15.34,23.61,75.23,335.75,490.26,490.53,143.59
HTTP Data Sent (KB),109.46,47.65,268.48,10508.26,47.91,48.30,49.21,67.45,103.71,131.23,191.85,212.34,263.70,52.29
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),17452.73,971.45,109244.60,1675462.06,1114.69,1422.48,1853.43,3063.37,6976.21,15276.75,47142.91,87201.45,99234.60,25835.73
HTTP Receiving (ms),15550.00,265.23,107724.18,1492799.90,274.40,496.44,860.98,1932.59,4670.52,12568.04,44911.93,84411.02,97120.33,25697.69
HTTP Sending (ms),0.25,0.11,0.37,23.64,0.11,0.19,0.21,0.23,0.25,0.27,0.28,0.29,0.32,0.04
HTTP Total Time (ms),17452.73,971.45,109244.60,1675462.06,1114.69,1422.48,1853.43,3063.37,6976.21,15276.75,47142.91,87201.45,99234.60,25835.73
HTTP Waiting (TTFB) (ms),1902.48,329.16,7422.81,182638.52,334.74,408.58,578.92,878.47,1472.49,2096.33,3399.64,6224.23,7316.26,1578.92
Input Sequence Length (tokens),28414.72,12621.00,77146.00,2727813.00,12647.60,12787.00,12981.00,17326.75,26828.00,33104.50,51174.00,55654.75,70501.70,13863.59
Inter Chunk Latency (ms),43.03,0.14,3399.78,1488307.44,15.57,23.78,28.48,30.53,32.78,35.38,36.57,37.20,395.13,108.94
Inter Token Latency (ms),42.94,22.30,144.68,4122.29,25.08,28.54,29.17,31.05,36.37,46.55,62.28,73.93,142.38,20.13
OSL Mismatch Diff % (%),-82.36,-99.61,0.00,-7906.35,-99.56,-99.22,-98.93,-97.00,-95.31,-84.78,-31.57,0.00,0.00,29.31
Output Sequence Length (tokens),361.31,8.00,2048.00,34686.00,8.95,16.00,22.00,61.50,96.00,311.75,1401.50,2048.00,2048.00,600.35
Output Token Count (tokens),361.31,8.00,2048.00,34686.00,8.95,16.00,22.00,61.50,96.00,311.75,1401.50,2048.00,2048.00,600.35
Output Token Throughput Per User (tokens/sec/user),26.27,6.91,44.84,2521.77,7.02,13.53,16.06,21.48,27.50,32.20,34.28,35.04,39.90,7.32
Prefill Throughput Per User (tokens/sec/user),24123.98,1700.18,93433.68,2315901.76,1807.41,5372.68,6359.86,10857.41,18746.23,32461.02,49862.70,68427.02,77737.65,18942.56
Request Latency (ms),17406.05,940.52,109244.72,1670980.72,1083.82,1391.13,1821.49,3031.15,6939.44,14951.61,47125.18,87201.56,99234.69,25848.61
Time to First Output Token (ms),1902.85,329.52,7423.33,182673.28,335.10,408.96,579.26,878.80,1472.82,2096.68,3400.01,6224.64,7316.65,1578.93
Time to First Token (ms),1902.85,329.52,7423.33,182673.28,335.10,408.96,579.26,878.80,1472.82,2096.68,3400.01,6224.64,7316.65,1578.93
Time to Second Token (ms),50.97,0.14,1020.29,4892.77,0.28,1.99,6.53,13.04,18.97,23.04,28.42,125.20,915.77,153.08

Metric,Value
Benchmark Duration (sec),438.56
OSL Mismatch Count,86.00
Output Token Throughput (tokens/sec),79.09
Request Count,96.00
Request Throughput (requests/sec),0.22
Total Input Sequence Length (tokens),2727813.00
Total Output Sequence Length (tokens),34686.00
Total Output Tokens (tokens),34686.00
Total Token Throughput (tokens/sec),6299.08


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
