Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),44.37,10.21,92.77,4259.64,10.79,13.89,20.16,29.96,39.60,58.20,78.34,82.90,91.81,20.98
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,377.77,17.00,2048.00,36266.00,17.00,17.75,34.00,46.00,77.50,280.00,1958.00,2046.25,2048.00,649.64
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),91.08,4.64,492.30,8743.34,4.64,4.82,8.72,11.60,19.12,67.67,469.37,490.72,491.48,155.63
HTTP Data Sent (KB),114.71,47.69,268.18,11012.45,47.73,48.34,49.25,71.61,107.90,140.54,199.07,213.31,262.63,54.11
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),6318.86,350.69,32031.21,606610.68,426.97,723.72,953.78,1464.72,2244.41,6677.68,23081.93,26326.30,31830.62,8424.12
HTTP Receiving (ms),5603.87,162.39,31725.72,537971.37,165.76,335.11,495.79,866.55,1685.62,5012.92,22661.28,26027.35,31519.63,8497.55
HTTP Sending (ms),0.14,0.09,0.30,13.43,0.11,0.12,0.12,0.13,0.13,0.15,0.17,0.19,0.24,0.03
HTTP Total Time (ms),6318.86,350.69,32031.21,606610.68,426.97,723.72,953.78,1464.72,2244.41,6677.68,23081.93,26326.30,31830.62,8424.12
HTTP Waiting (TTFB) (ms),714.85,128.21,3356.22,68625.88,128.65,166.40,223.27,311.98,471.46,670.16,1328.86,3195.40,3348.05,767.62
Input Sequence Length (tokens),29645.64,12632.00,76884.00,2845981.00,12651.95,12793.00,12992.50,18938.00,27835.00,36269.00,51127.00,55375.50,70402.15,14129.93
Inter Chunk Latency (ms),14.86,0.00,875.71,536799.15,1.29,8.01,8.56,9.54,10.02,10.75,11.25,12.00,175.53,34.67
Inter Token Latency (ms),18.84,8.22,40.83,1809.11,9.04,9.86,10.22,12.24,17.47,24.01,28.19,31.59,37.61,7.49
OSL Mismatch Diff % (%),-18.78,-98.49,0.00,-1802.85,-93.50,-81.60,-73.23,-31.23,0.00,0.00,0.00,0.00,0.00,29.43
Output Sequence Length (tokens),378.58,17.00,2048.00,36344.00,17.00,18.50,34.00,47.00,77.50,282.00,1960.00,2048.00,2048.00,650.03
Output Token Count (tokens),378.58,17.00,2048.00,36344.00,17.00,18.50,34.00,47.00,77.50,282.00,1960.00,2048.00,2048.00,650.03
Output Token Throughput Per User (tokens/sec/user),61.95,24.49,121.73,5946.98,26.60,31.78,35.48,41.64,57.25,81.67,97.83,101.41,110.68,24.01
Prefill Throughput Per User (tokens/sec/user),68652.31,6258.23,228817.83,6590621.90,6651.63,10102.13,20722.65,27826.79,58281.41,97816.31,128323.13,157790.98,223553.99,48315.09
Request Latency (ms),6306.72,350.75,32031.28,605445.52,416.57,715.68,942.15,1454.81,2218.07,6677.76,23077.25,26317.64,31830.69,8427.77
Time to First Output Token (ms),715.07,128.43,3356.43,68646.37,128.84,166.60,223.46,312.19,471.67,670.35,1329.09,3195.73,3348.37,767.64
Time to First Token (ms),715.07,128.43,3356.43,68646.37,128.84,166.60,223.46,312.19,471.67,670.35,1329.09,3195.73,3348.37,767.64
Time to Second Token (ms),41.99,0.08,875.71,4030.60,0.09,0.17,0.48,0.59,1.73,6.95,123.22,233.32,655.57,130.08
Usage Completion Tokens (tokens),378.58,17.00,2048.00,36344.00,17.00,18.50,34.00,47.00,77.50,282.00,1960.00,2048.00,2048.00,650.03
Usage Prompt Tokens (tokens),29645.64,12632.00,76884.00,2845981.00,12651.95,12793.00,12992.50,18938.00,27835.00,36269.00,51127.00,55375.50,70402.15,14129.93
Usage Total Tokens (tokens),30024.22,12703.00,77378.00,2882325.00,12752.40,12893.00,13121.50,19067.00,28022.00,36651.50,51393.00,55557.25,70464.85,14308.61

Metric,Value
Benchmark Duration (sec),81.62
OSL Mismatch Count,36.00
Output Token Throughput (tokens/sec),445.26
Request Count,96.00
Request Throughput (requests/sec),1.18
Total Input Sequence Length (tokens),2845981.00
Total Output Sequence Length (tokens),36344.00
Total Output Tokens (tokens),36344.00
Total Token Throughput (tokens/sec),35311.91
Total Usage Completion Tokens (tokens),36344.00
Total Usage Prompt Tokens (tokens),2845981.00
Total Usage Total Tokens (tokens),2882325.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
