Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),13.78,3.32,26.27,1322.91,4.25,6.14,7.21,11.91,14.85,16.07,17.01,18.74,22.19,4.06
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1048.42,23.00,2048.00,100648.00,28.70,39.75,49.00,98.50,701.00,2048.00,2048.00,2048.00,2048.00,915.24
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.04,0.00,0.64,3.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.59,0.13
HTTP Connection Overhead (ms),0.04,0.00,0.64,3.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.59,0.13
HTTP Connection Reused (ratio),0.93,0.00,1.00,89.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.26
HTTP Data Received (KB),251.51,5.84,493.53,24145.16,7.26,9.86,12.07,23.92,168.34,490.46,491.40,491.60,492.26,219.29
HTTP Data Sent (KB),118.23,47.92,293.31,11349.70,47.98,48.47,49.21,70.48,109.64,160.68,204.37,224.12,276.86,59.70
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),68357.23,2720.45,148161.17,6562293.69,3114.75,4293.06,5085.75,9233.32,42742.81,132063.62,138212.13,141899.35,148160.04,57667.19
HTTP Receiving (ms),65042.45,1890.73,141094.49,6244075.55,2023.15,2530.29,3115.27,6770.25,41109.36,126747.95,134644.52,136002.81,139652.16,57127.95
HTTP Sending (ms),0.31,0.20,0.88,29.55,0.20,0.21,0.23,0.25,0.28,0.30,0.35,0.63,0.84,0.13
HTTP Total Time (ms),68357.26,2720.45,148161.62,6562297.26,3114.75,4293.06,5085.75,9233.32,42742.81,132063.62,138212.13,141899.35,148160.06,57667.19
HTTP Waiting (TTFB) (ms),3314.46,452.65,14822.06,318188.58,493.41,839.17,1069.46,1281.86,2143.58,3140.14,7475.05,13329.44,14821.93,3514.19
Input Sequence Length (tokens),30437.64,12649.00,84775.00,2922013.00,12765.85,12798.00,12981.00,18309.50,28242.50,38981.00,52370.00,58684.50,72578.90,15513.59
Inter Chunk Latency (ms),62.08,9.89,4266.00,6239107.23,29.20,41.35,46.80,49.20,52.36,56.59,58.63,59.47,323.17,113.40
Inter Token Latency (ms),66.16,37.10,202.45,6351.35,37.43,48.52,49.92,56.49,62.02,67.45,86.21,111.08,137.76,21.42
OSL Mismatch Diff % (%),-48.84,-98.93,0.00,-4688.43,-98.65,-98.11,-97.66,-95.24,-65.82,0.00,0.00,0.00,0.00,44.71
Output Sequence Length (tokens),1047.80,22.00,2048.00,100589.00,27.70,38.75,48.00,97.50,700.00,2048.00,2048.00,2048.00,2048.00,915.66
Output Token Count (tokens),1047.80,22.00,2048.00,100589.00,27.70,38.75,48.00,97.50,700.00,2048.00,2048.00,2048.00,2048.00,915.66
Output Token Throughput Per User (tokens/sec/user),16.12,4.94,26.95,1547.06,7.32,9.00,11.61,14.83,16.12,17.70,20.03,20.62,26.72,3.52
Prefill Throughput Per User (tokens/sec/user),16386.21,864.14,63858.80,1573076.06,866.72,972.59,3852.28,7383.87,14322.16,22271.01,28864.96,37942.24,60849.49,11991.20
Request Latency (ms),68305.60,2670.63,148161.22,6557337.46,3060.43,4236.78,5032.71,9079.19,42686.76,132063.79,138212.24,141899.46,148160.13,57710.39
Time to First Output Token (ms),3314.90,453.09,14822.96,318230.23,493.85,839.58,1069.87,1282.26,2143.97,3140.60,7475.47,13329.97,14822.86,3514.28
Time to First Token (ms),3314.90,453.09,14822.96,318230.23,493.85,839.58,1069.87,1282.26,2143.97,3140.60,7475.47,13329.97,14822.86,3514.28
Time to Second Token (ms),142.78,10.24,4266.00,13706.87,10.90,19.58,20.30,27.97,38.05,44.96,174.97,318.76,2008.94,508.10

Metric,Value
Benchmark Duration (sec),846.58
OSL Mismatch Count,58.00
Output Token Throughput (tokens/sec),118.82
Request Count,96.00
Request Throughput (requests/sec),0.11
Total Input Sequence Length (tokens),2922013.00
Total Output Sequence Length (tokens),100589.00
Total Output Tokens (tokens),100589.00
Total Token Throughput (tokens/sec),3570.38


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
