Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),133.86,75.39,149.78,12850.62,101.40,118.10,120.47,132.30,136.04,140.37,142.22,143.29,148.65,10.37
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,489.15,46.00,1493.00,46958.00,58.35,98.75,109.00,186.00,371.00,703.00,1087.00,1169.50,1358.10,363.07
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),117.48,11.44,357.40,11278.50,14.42,24.12,26.65,45.00,88.99,169.07,260.66,280.17,324.95,86.81
HTTP Data Sent (KB),12.36,1.59,40.31,1186.50,1.60,2.62,3.09,5.20,9.00,17.35,27.33,33.84,37.03,9.62
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),3582.13,490.06,10951.09,343884.50,598.18,769.32,988.81,1445.54,2604.93,5098.66,7758.16,8471.03,10040.26,2613.94
HTTP Receiving (ms),3456.33,288.52,10797.27,331807.36,375.93,689.27,837.69,1354.92,2450.21,4988.65,7658.09,8309.68,9733.12,2600.68
HTTP Sending (ms),0.13,0.09,0.29,12.48,0.10,0.10,0.11,0.12,0.13,0.13,0.14,0.15,0.24,0.02
HTTP Total Time (ms),3582.13,490.06,10951.09,343884.50,598.18,769.32,988.81,1445.54,2604.93,5098.66,7758.16,8471.03,10040.26,2613.94
HTTP Waiting (TTFB) (ms),125.67,77.91,315.22,12064.66,78.54,79.20,79.77,81.56,109.53,158.10,168.52,200.28,315.08,50.22
Input Sequence Length (tokens),3119.08,393.00,9982.00,299432.00,393.95,614.00,727.00,1192.75,2331.00,4708.50,6687.50,8354.25,9214.40,2397.34
Inter Chunk Latency (ms),7.09,1.04,98.61,331052.49,4.92,6.05,6.26,6.45,6.60,6.75,6.92,7.08,9.74,5.57
Inter Token Latency (ms),7.06,6.40,8.36,677.88,6.51,6.56,6.60,6.85,7.04,7.25,7.47,7.71,8.31,0.37
OSL Mismatch Diff % (%),-76.17,-97.80,-27.15,-7311.91,-97.20,-95.23,-94.73,-90.97,-81.93,-65.72,-46.97,-42.94,-33.74,17.73
Output Sequence Length (tokens),488.12,45.00,1492.00,46860.00,57.35,97.75,108.00,185.00,370.00,702.00,1086.00,1168.50,1357.10,363.06
Output Token Count (tokens),488.12,45.00,1492.00,46860.00,57.35,97.75,108.00,185.00,370.00,702.00,1086.00,1168.50,1357.10,363.06
Output Token Throughput Per User (tokens/sec/user),141.99,119.61,156.32,13630.94,120.30,129.70,133.84,137.88,142.10,145.93,151.61,152.48,153.59,7.12
Prefill Throughput Per User (tokens/sec/user),24949.61,2470.48,81797.50,2395162.70,4803.55,5990.79,8141.95,10272.66,20459.54,33216.45,50882.53,63018.73,68473.66,17608.27
Request Latency (ms),3574.52,483.14,10945.51,343153.52,591.21,762.99,949.25,1438.48,2597.71,5091.60,7751.41,8464.45,10033.44,2614.58
Time to First Output Token (ms),126.05,78.11,315.42,12101.02,78.76,79.39,79.98,81.71,109.72,158.43,168.77,200.49,315.29,50.17
Time to First Token (ms),126.05,78.11,315.42,12101.02,78.76,79.39,79.98,81.71,109.72,158.43,168.77,200.49,315.29,50.17
Time to Second Token (ms),7.40,1.04,91.95,710.01,1.84,3.26,3.89,4.82,5.49,5.85,16.09,17.01,28.00,9.62

Metric,Value
Benchmark Duration (sec),87.35
OSL Mismatch Count,96.00
Output Token Throughput (tokens/sec),536.44
Request Count,96.00
Request Throughput (requests/sec),1.10
Total Input Sequence Length (tokens),299432.00
Total Output Sequence Length (tokens),46860.00
Total Output Tokens (tokens),46860.00
Total Token Throughput (tokens/sec),3964.27


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
