Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),13.46,4.07,26.77,1291.94,7.94,9.77,10.54,11.59,13.29,13.85,16.21,19.65,26.07,3.41
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,218.62,10.00,583.00,20988.00,17.60,48.25,60.50,110.50,202.00,319.75,415.50,481.00,546.90,136.08
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.28,0.00,1.30,27.01,0.00,0.00,0.00,0.00,0.00,0.54,0.96,1.09,1.21,0.41
HTTP Connection Overhead (ms),0.28,0.00,1.30,27.01,0.00,0.00,0.00,0.00,0.00,0.54,0.96,1.09,1.21,0.41
HTTP Connection Reused (ratio),0.62,0.00,1.00,60.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.48
HTTP Data Received (KB),52.68,2.76,139.68,5057.45,4.58,11.92,14.89,26.87,48.69,76.84,99.81,115.29,131.29,32.55
HTTP Data Sent (KB),2.80,0.19,8.29,268.43,0.19,0.21,0.23,0.80,2.34,4.30,6.31,6.87,8.06,2.27
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),16024.20,1174.17,38865.89,1538322.83,1736.81,4184.93,5154.06,8827.29,14974.01,21909.58,29878.94,33433.63,36819.40,9259.35
HTTP Receiving (ms),14732.97,685.29,36220.23,1414364.78,1290.75,3368.03,4452.10,7502.43,13956.37,19742.83,28677.05,32727.83,35790.98,9117.35
HTTP Sending (ms),0.55,0.06,1.65,53.07,0.10,0.13,0.21,0.25,0.33,0.69,1.39,1.48,1.65,0.45
HTTP Total Time (ms),16024.48,1174.17,38866.74,1538349.84,1736.81,4184.93,5154.06,8827.29,14974.44,21909.58,29879.46,33434.31,36819.44,9259.46
HTTP Waiting (TTFB) (ms),1290.68,200.77,3596.06,123904.99,200.82,208.81,216.55,254.75,314.24,3096.31,3593.90,3595.26,3595.84,1426.71
Input Sequence Length (tokens),620.07,8.00,1875.00,59527.00,8.00,9.75,17.50,152.25,512.00,987.00,1452.50,1576.75,1808.50,534.16
Inter Chunk Latency (ms),67.73,9.37,1737.37,1413962.13,20.96,29.48,43.65,60.64,62.08,63.71,96.49,139.25,179.39,32.56
Inter Token Latency (ms),68.99,37.07,80.63,6623.19,37.81,50.36,59.40,67.69,71.87,73.68,75.65,77.75,79.86,8.74
OSL Mismatch Diff % (%),-3.55,-88.61,0.00,-340.63,-75.85,-23.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.08
Output Sequence Length (tokens),218.53,10.00,583.00,20979.00,17.60,48.25,60.50,109.75,202.00,319.75,415.50,481.00,545.95,136.05
Output Token Count (tokens),218.53,10.00,583.00,20979.00,17.60,48.25,60.50,109.75,202.00,319.75,415.50,481.00,545.95,136.05
Output Token Throughput Per User (tokens/sec/user),14.83,12.40,26.97,1423.98,12.52,12.86,13.22,13.57,13.91,14.77,16.84,19.87,26.45,2.74
Prefill Throughput Per User (tokens/sec/user),1072.20,2.58,3482.14,102930.80,2.58,33.99,53.94,167.26,506.12,1959.92,2599.49,3034.59,3386.27,1052.96
Request Latency (ms),16020.12,1174.30,38865.98,1537931.36,1736.94,4185.09,5154.18,8827.41,14974.24,21909.66,29879.04,33433.79,36819.53,9260.11
Time to First Output Token (ms),1291.35,201.30,3596.28,123969.23,202.31,209.27,217.03,255.43,314.65,3097.04,3594.71,3595.39,3596.06,1426.63
Time to First Token (ms),1291.35,201.30,3596.28,123969.23,202.31,209.27,217.03,255.43,314.65,3097.04,3594.71,3595.39,3596.06,1426.63
Time to Second Token (ms),155.36,32.33,1737.37,14914.39,32.39,32.52,32.72,60.94,62.71,121.22,498.37,498.51,560.82,230.09

Metric,Value
Benchmark Duration (sec),57.09
OSL Mismatch Count,8.00
Output Token Throughput (tokens/sec),367.50
Request Count,96.00
Request Throughput (requests/sec),1.68
Total Input Sequence Length (tokens),59527.00
Total Output Sequence Length (tokens),20979.00
Total Output Tokens (tokens),20979.00
Total Token Throughput (tokens/sec),1410.26


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
