Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
E2E Output Token Throughput (tokens/sec/user),10.67,0.73,24.68,1023.92,5.12,6.02,7.03,9.07,10.91,11.54,13.31,15.14,24.31,3.40
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,403.80,8.00,1575.00,38765.00,11.80,90.75,112.50,176.00,313.00,512.75,876.50,1131.75,1565.50,327.01
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.34,0.00,1.30,32.91,0.00,0.00,0.00,0.00,0.00,0.69,1.09,1.18,1.26,0.44
HTTP Connection Overhead (ms),0.34,0.00,1.30,32.91,0.00,0.00,0.00,0.00,0.00,0.69,1.09,1.18,1.26,0.44
HTTP Connection Reused (ratio),0.56,0.00,1.00,54.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.50
HTTP Data Received (KB),96.91,2.26,376.46,9303.09,3.17,22.12,27.34,42.46,75.24,122.88,209.87,270.70,374.52,78.12
HTTP Data Sent (KB),13.17,1.75,46.57,1264.05,1.93,2.92,3.34,5.51,9.95,18.09,28.43,35.40,41.98,10.21
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),35694.28,2178.06,123190.67,3426650.88,7773.11,11272.61,14447.38,18266.03,27594.30,45843.19,66729.93,82210.42,122889.69,23344.60
HTTP Receiving (ms),32881.30,660.78,113832.58,3156604.38,1099.93,8151.15,10571.39,15601.86,26898.75,42035.65,65744.80,76581.03,113530.58,22584.28
HTTP Sending (ms),0.61,0.04,1.66,58.26,0.09,0.14,0.18,0.26,0.36,0.87,1.46,1.54,1.65,0.49
HTTP Total Time (ms),35694.62,2178.74,123191.11,3426683.79,7773.15,11273.36,14447.66,18266.84,27594.86,45843.38,66730.52,82211.58,122890.01,23344.60
HTTP Waiting (TTFB) (ms),2812.38,301.45,9359.46,269988.23,331.26,351.82,368.16,587.44,853.19,3608.47,9012.15,9358.52,9359.06,3275.11
Input Sequence Length (tokens),3041.42,393.00,10855.00,291976.00,393.95,664.25,708.50,1284.75,2355.00,4149.50,6616.50,8175.50,9749.20,2376.05
Inter Chunk Latency (ms),81.63,13.07,2519.68,3155534.30,22.03,32.54,46.59,63.29,68.77,70.76,122.95,197.82,344.58,82.41
Inter Token Latency (ms),87.87,38.73,135.00,8435.19,39.82,64.76,71.68,82.32,87.92,95.66,103.75,109.71,129.10,15.46
OSL Mismatch Diff % (%),-5.74,-99.49,0.24,-551.00,-98.39,-63.48,-0.29,0.00,0.00,0.00,0.00,0.00,0.24,20.24
Output Sequence Length (tokens),403.67,7.00,1574.00,38752.00,10.80,90.75,112.50,176.00,312.50,512.75,876.00,1131.75,1565.45,326.94
Output Token Count (tokens),403.67,7.00,1574.00,38752.00,10.80,90.75,112.50,176.00,312.50,512.75,876.00,1131.75,1565.45,326.94
Output Token Throughput Per User (tokens/sec/user),11.85,7.41,25.82,1137.33,7.75,9.12,9.64,10.45,11.37,12.15,13.95,15.44,25.11,2.90
Prefill Throughput Per User (tokens/sec/user),2693.21,66.94,15671.26,258548.18,90.90,176.31,401.92,605.07,2178.23,3545.41,5998.50,7928.43,11087.26,2671.94
Request Latency (ms),35683.24,1916.67,123157.83,3425591.44,7760.15,11257.97,14447.47,18266.14,27594.49,45843.26,66730.04,82210.56,122888.08,23339.61
Time to First Output Token (ms),2813.10,303.20,9359.86,270057.14,331.72,352.71,369.38,587.94,854.92,3608.72,9012.67,9359.22,9359.70,3275.00
Time to First Token (ms),2813.10,303.20,9359.86,270057.14,331.72,352.71,369.38,587.94,854.92,3608.72,9012.67,9359.22,9359.70,3275.00
Time to Second Token (ms),416.98,32.37,2519.54,40030.14,32.39,32.52,61.39,66.01,70.29,346.75,1643.70,1677.76,2519.47,642.92

Metric,Value
Benchmark Duration (sec),132.44
OSL Mismatch Count,9.00
Output Token Throughput (tokens/sec),292.59
Request Count,96.00
Request Throughput (requests/sec),0.72
Total Input Sequence Length (tokens),291976.00
Total Output Sequence Length (tokens),38752.00
Total Output Tokens (tokens),38752.00
Total Token Throughput (tokens/sec),2497.14


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
